report_date,ticker,fiscal_quarter,fiscal_quarter_end,roe,gross_margin,fcf_yield,debt_to_assets,pe,pb,ev_ebitda,earnings_yield
2024-08-04,BAC,2024Q2,2024-06-30,0.1023,0.5267,0.0305,0.8531,11.95,1.73,18.74,0.0837
2024-08-04,CAT,2024Q2,2024-06-30,0.3332,0.3288,0.0494,0.6289,17.13,6.94,12.73,0.0584
2024-08-04,CVX,2024Q2,2024-06-30,0.1059,0.3248,0.0413,0.3512,15.68,1.41,10.36,0.0638
2024-08-04,DUK,2024Q2,2024-06-30,0.0771,0.2748,0.0243,0.7161,28.85,1.9,15.41,0.0347
2024-08-04,ECL,2024Q2,2024-06-30,0.2075,0.3971,0.0342,0.5628,27.76,8.25,21.22,0.036
2024-08-04,GOOGL,2024Q2,2024-06-30,0.2193,0.4989,0.039,0.0769,20.2,8.37,26.77,0.0495
2024-08-04,HD,2024Q2,2024-06-30,0.5111,0.3245,0.0556,0.6326,17.81,198.99,31.84,0.0562
2024-08-04,HON,2024Q2,2024-06-30,0.2479,0.3206,0.0481,0.5421,20.59,9.0,16.87,0.0486
2024-08-04,JNJ,2024Q2,2024-06-30,0.2686,0.6453,0.0573,0.395,19.66,7.14,16.66,0.0509
2024-08-04,JPM,2024Q2,2024-06-30,0.1416,0.5537,0.0453,0.8825,11.56,2.68,21.41,0.0865
2024-08-04,KO,2024Q2,2024-06-30,0.391,0.5913,0.0485,0.6309,28.37,9.77,19.53,0.0352
2024-08-04,LIN,2024Q2,2024-06-30,0.1426,0.4095,0.0508,0.4531,21.47,3.37,18.0,0.0466
2024-08-04,META,2024Q2,2024-06-30,0.2237,0.7741,0.0545,0.1091,19.88,15.46,36.08,0.0503
2024-08-04,MSFT,2024Q2,2024-06-30,0.4357,0.6489,0.0416,0.3169,21.4,15.98,35.96,0.0467
2024-08-04,NEE,2024Q2,2024-06-30,0.1057,0.3872,0.0131,0.5937,23.39,3.71,19.77,0.0427
2024-08-04,NVDA,2024Q2,2024-06-30,0.2632,0.6065,0.0251,0.1642,42.19,45.03,105.07,0.0237
2024-08-04,PG,2024Q2,2024-06-30,0.2466,0.4932,0.0549,0.4755,22.63,8.62,24.41,0.0442
2024-08-04,PLD,2024Q2,2024-06-30,0.0743,0.7716,0.0208,0.3556,37.35,2.77,23.44,0.0268
2024-08-04,UNH,2024Q2,2024-06-30,0.1932,0.2187,0.0554,0.3574,19.61,8.48,25.43,0.051
2024-08-04,UPS,2024Q2,2024-06-30,0.576,0.1971,0.0597,0.7049,16.91,40.77,16.31,0.0591
2024-08-04,V,2024Q2,2024-06-30,0.3169,0.796,0.0482,0.3727,24.54,12.74,31.15,0.0408
2024-08-04,WMT,2024Q2,2024-06-30,0.2155,0.2348,0.0381,0.5882,33.7,6.84,19.17,0.0297
2024-08-04,XOM,2024Q2,2024-06-30,0.1174,0.3441,0.0448,0.4618,14.22,1.57,9.82,0.0703
2024-08-04,ZQAI,2024Q2,2024-06-30,0.0969,0.2191,0.0164,0.5296,19.56,1.73,12.51,0.0511
2024-08-04,ZQLH,2024Q2,2024-06-30,0.1028,0.5285,0.0288,0.3728,23.96,5.03,23.87,0.0417
2024-08-04,ZQPT,2024Q2,2024-06-30,0.0494,0.3757,0.0028,0.2979,51.09,1.19,11.91,0.0196
2024-11-04,AAPL,2024Q3,2024-09-30,0.4594,0.4107,0.0426,0.3346,24.38,10.77,14.36,0.041
2024-11-04,AMT,2024Q3,2024-09-30,0.1813,0.7263,0.024,0.7687,43.98,16.86,33.71,0.0227
2024-11-04,AMZN,2024Q3,2024-09-30,0.1431,0.4103,0.0347,0.5434,48.71,38.98,97.44,0.0205
2024-11-04,APD,2024Q3,2024-09-30,0.1795,0.3063,0.0477,0.4583,23.67,9.09,34.1,0.0422
2024-11-04,BAC,2024Q3,2024-09-30,0.0919,0.5381,0.0415,0.8728,13.15,1.62,17.54,0.076
2024-11-04,CAT,2024Q3,2024-09-30,0.3365,0.3606,0.0479,0.7009,16.89,6.77,12.41,0.0592
2024-11-04,CVX,2024Q3,2024-09-30,0.0966,0.3855,0.0455,0.3806,16.03,1.29,9.46,0.0624
2024-11-04,DUK,2024Q3,2024-09-30,0.0775,0.2638,0.0189,0.6627,26.56,1.93,15.67,0.0377
2024-11-04,ECL,2024Q3,2024-09-30,0.1908,0.3888,0.0356,0.5047,31.41,8.28,21.29,0.0318
2024-11-04,GOOGL,2024Q3,2024-09-30,0.2288,0.5147,0.027,0.1377,21.66,7.61,24.36,0.0462
2024-11-04,HD,2024Q3,2024-09-30,0.3985,0.3417,0.0688,0.6426,23.08,216.78,34.68,0.0433
2024-11-04,HON,2024Q3,2024-09-30,0.3127,0.342,0.0483,0.5362,19.85,8.83,16.56,0.0504
2024-11-04,JNJ,2024Q3,2024-09-30,0.1954,0.6567,0.0557,0.3795,17.03,7.31,17.05,0.0587
2024-11-04,JPM,2024Q3,2024-09-30,0.1062,0.5503,0.0262,0.8656,12.4,2.77,22.15,0.0806
2024-11-04,KO,2024Q3,2024-09-30,0.3974,0.6034,0.057,0.6888,26.15,10.05,20.1,0.0382
2024-11-04,LIN,2024Q3,2024-09-30,0.1394,0.4488,0.0423,0.4548,21.83,3.52,18.76,0.0458
2024-11-04,META,2024Q3,2024-09-30,0.2502,0.7404,0.0505,0.1828,22.12,17.03,39.74,0.0452
2024-11-04,MSFT,2024Q3,2024-09-30,0.4205,0.691,0.0396,0.3565,23.08,16.99,38.23,0.0433
2024-11-04,NEE,2024Q3,2024-09-30,0.1105,0.4096,0.0233,0.6004,30.39,3.8,20.28,0.0329
2024-11-04,NVDA,2024Q3,2024-09-30,0.3505,0.6205,0.034,0.2181,44.26,43.4,101.27,0.0226
2024-11-04,PG,2024Q3,2024-09-30,0.2319,0.5065,0.0517,0.5341,22.38,8.24,23.34,0.0447
2024-11-04,PLD,2024Q3,2024-09-30,0.0593,0.824,0.0324,0.3698,46.3,2.88,24.36,0.0216
2024-11-04,UNH,2024Q3,2024-09-30,0.2006,0.2805,0.0497,0.4091,15.87,8.4,25.2,0.063
2024-11-04,UPS,2024Q3,2024-09-30,0.7098,0.2249,0.063,0.7201,15.83,42.7,17.08,0.0632
2024-11-04,V,2024Q3,2024-09-30,0.3401,0.7584,0.0469,0.43,31.85,13.05,31.91,0.0314
2024-11-04,WMT,2024Q3,2024-09-30,0.2058,0.2563,0.0425,0.5695,27.72,7.05,19.74,0.0361
2024-11-04,XOM,2024Q3,2024-09-30,0.1398,0.3273,0.0449,0.4847,14.67,1.55,9.67,0.0682
2024-11-04,ZQAI,2024Q3,2024-09-30,0.0843,0.1929,0.0247,0.5368,22.13,1.63,11.75,0.0452
2024-11-04,ZQLH,2024Q3,2024-09-30,0.1039,0.548,0.0266,0.3672,21.59,4.77,22.64,0.0463
2024-11-04,ZQPT,2024Q3,2024-09-30,0.0501,0.4055,0.0083,0.3762,51.02,1.26,12.59,0.0196
2025-02-04,AAPL,2024Q4,2024-12-31,0.4624,0.4001,0.0422,0.3741,23.0,11.13,14.84,0.0435
2025-02-04,AMT,2024Q4,2024-12-31,0.1753,0.7084,0.0358,0.776,65.16,18.65,37.3,0.0153
2025-02-04,AMZN,2024Q4,2024-12-31,0.117,0.4522,0.0251,0.5628,40.56,39.59,98.97,0.0247
2025-02-04,APD,2024Q4,2024-12-31,0.1639,0.3128,0.0454,0.4406,19.83,9.29,34.84,0.0504
2025-02-04,BAC,2024Q4,2024-12-31,0.1108,0.5406,0.0311,0.9189,13.01,1.79,19.4,0.0769
2025-02-04,CAT,2024Q4,2024-12-31,0.397,0.3219,0.0495,0.6412,18.48,6.25,11.46,0.0541
2025-02-04,CVX,2024Q4,2024-12-31,0.1152,0.3455,0.0439,0.4023,16.22,1.29,9.46,0.0617
2025-02-04,DUK,2024Q4,2024-12-31,0.0676,0.3123,0.0187,0.6582,20.21,2.0,16.29,0.0495
2025-02-04,ECL,2024Q4,2024-12-31,0.1735,0.3957,0.0392,0.5056,32.49,8.43,21.67,0.0308
2025-02-04,GOOGL,2024Q4,2024-12-31,0.233,0.548,0.0425,0.1822,18.99,7.65,24.49,0.0526
2025-02-04,HD,2024Q4,2024-12-31,0.4515,0.301,0.0599,0.6965,23.79,203.88,32.62,0.042
2025-02-04,HON,2024Q4,2024-12-31,0.2827,0.3168,0.049,0.5906,17.89,9.13,17.12,0.0559
2025-02-04,JNJ,2024Q4,2024-12-31,0.248,0.6738,0.0685,0.4543,19.17,7.41,17.29,0.0522
2025-02-04,JPM,2024Q4,2024-12-31,0.1166,0.5576,0.0396,0.8271,12.35,2.7,21.64,0.081
2025-02-04,KO,2024Q4,2024-12-31,0.467,0.6264,0.0555,0.6412,21.83,10.05,20.1,0.0458
2025-02-04,LIN,2024Q4,2024-12-31,0.115,0.3932,0.0495,0.4003,18.73,3.7,19.73,0.0534
2025-02-04,META,2024Q4,2024-12-31,0.2401,0.8211,0.0445,0.1083,24.81,17.16,40.05,0.0403
2025-02-04,MSFT,2024Q4,2024-12-31,0.298,0.6992,0.0409,0.2574,27.6,17.31,38.94,0.0362
2025-02-04,NEE,2024Q4,2024-12-31,0.1082,0.3959,0.0185,0.6251,28.26,3.69,19.69,0.0354
2025-02-04,NVDA,2024Q4,2024-12-31,0.3009,0.6487,0.0254,0.1745,42.12,47.93,111.83,0.0237
2025-02-04,PG,2024Q4,2024-12-31,0.2466,0.5127,0.0457,0.4657,18.28,7.5,21.26,0.0547
2025-02-04,PLD,2024Q4,2024-12-31,0.0704,0.7876,0.0252,0.3938,29.99,2.84,24.04,0.0333
2025-02-04,UNH,2024Q4,2024-12-31,0.2171,0.2429,0.0487,0.355,15.72,8.67,26.02,0.0636
2025-02-04,UPS,2024Q4,2024-12-31,0.5079,0.194,0.0635,0.6991,16.14,42.3,16.92,0.0619
2025-02-04,V,2024Q4,2024-12-31,0.2819,0.7823,0.0532,0.4239,23.63,13.91,34.01,0.0423
2025-02-04,WMT,2024Q4,2024-12-31,0.2347,0.237,0.0395,0.5641,23.06,6.91,19.35,0.0434
2025-02-04,XOM,2024Q4,2024-12-31,0.13,0.3254,0.0258,0.4239,14.27,1.58,9.86,0.0701
2025-02-04,ZQAI,2024Q4,2024-12-31,0.0991,0.2364,0.0129,0.5734,18.69,1.82,13.18,0.0535
2025-02-04,ZQLH,2024Q4,2024-12-31,0.1108,0.5335,0.0183,0.3641,28.44,4.43,21.06,0.0352
2025-02-04,ZQPT,2024Q4,2024-12-31,0.043,0.3907,0.004,0.2996,57.75,1.39,13.87,0.0173
2025-05-05,AAPL,2025Q1,2025-03-31,0.4965,0.4183,0.0506,0.3607,19.59,10.71,14.28,0.051
2025-05-05,AMT,2025Q1,2025-03-31,0.1563,0.6723,0.0297,0.7922,55.17,16.91,33.82,0.0181
2025-05-05,AMZN,2025Q1,2025-03-31,0.1345,0.4012,0.0197,0.5355,41.48,36.99,92.47,0.0241
2025-05-05,APD,2025Q1,2025-03-31,0.1598,0.2882,0.0495,0.4617,18.41,10.22,38.32,0.0543
2025-05-05,BAC,2025Q1,2025-03-31,0.0996,0.5082,0.0193,0.8056,11.45,1.96,21.21,0.0873
2025-05-05,CAT,2025Q1,2025-03-31,0.3829,0.2992,0.055,0.6003,16.01,7.04,12.9,0.0625
2025-05-05,CVX,2025Q1,2025-03-31,0.0966,0.3191,0.0338,0.4455,17.05,1.25,9.15,0.0586
2025-05-05,DUK,2025Q1,2025-03-31,0.0973,0.3005,0.0211,0.7078,22.93,2.02,16.41,0.0436
2025-05-05,ECL,2025Q1,2025-03-31,0.1815,0.4192,0.0346,0.5031,26.07,9.09,23.36,0.0384
2025-05-05,GOOGL,2025Q1,2025-03-31,0.211,0.5046,0.0377,0.1735,19.25,8.24,26.38,0.0519
2025-05-05,HD,2025Q1,2025-03-31,0.3469,0.2974,0.0554,0.6319,18.82,197.6,31.62,0.0531
2025-05-05,HON,2025Q1,2025-03-31,0.2408,0.3252,0.0544,0.5536,19.73,9.23,17.31,0.0507
2025-05-05,JNJ,2025Q1,2025-03-31,0.2856,0.6366,0.0583,0.4204,16.37,7.49,17.48,0.0611
2025-05-05,JPM,2025Q1,2025-03-31,0.1349,0.5431,0.037,0.9191,12.07,2.76,22.1,0.0828
2025-05-05,KO,2025Q1,2025-03-31,0.4378,0.6115,0.0516,0.6741,23.59,10.45,20.89,0.0424
2025-05-05,LIN,2025Q1,2025-03-31,0.1339,0.427,0.0495,0.4145,25.89,3.52,18.8,0.0386
2025-05-05,META,2025Q1,2025-03-31,0.2532,0.7666,0.0491,0.1392,24.88,16.35,38.14,0.0402
2025-05-05,MSFT,2025Q1,2025-03-31,0.4534,0.6978,0.0395,0.276,19.66,19.23,43.28,0.0509
2025-05-05,NEE,2025Q1,2025-03-31,0.1156,0.4177,0.0195,0.5472,30.77,3.64,19.42,0.0325
2025-05-05,NVDA,2025Q1,2025-03-31,0.296,0.6426,0.0325,0.1778,27.69,61.8,144.19,0.0361
2025-05-05,PG,2025Q1,2025-03-31,0.2544,0.5193,0.0531,0.4999,20.55,7.64,21.64,0.0487
2025-05-05,PLD,2025Q1,2025-03-31,0.0633,0.7995,0.0292,0.4079,30.49,2.95,24.93,0.0328
2025-05-05,UNH,2025Q1,2025-03-31,0.2094,0.2372,0.0505,0.3638,15.08,8.82,26.46,0.0663
2025-05-05,UPS,2025Q1,2025-03-31,0.6245,0.2137,0.0692,0.6749,15.55,43.59,17.44,0.0643
2025-05-05,V,2025Q1,2025-03-31,0.3546,0.7943,0.0399,0.3265,22.74,14.17,34.63,0.044
2025-05-05,WMT,2025Q1,2025-03-31,0.2359,0.2639,0.0459,0.5704,24.97,6.8,19.04,0.0401
2025-05-05,XOM,2025Q1,2025-03-31,0.1318,0.3459,0.0421,0.4369,13.71,1.77,11.08,0.0729
2025-05-05,ZQAI,2025Q1,2025-03-31,0.0887,0.2208,0.0214,0.5714,18.33,2.13,15.36,0.0546
2025-05-05,ZQLH,2025Q1,2025-03-31,0.0933,0.5183,0.0306,0.3412,22.82,3.89,18.48,0.0438
2025-05-05,ZQPT,2025Q1,2025-03-31,0.0535,0.3933,0.0094,0.2867,61.5,1.37,13.71,0.0163
2025-08-04,AAPL,2025Q2,2025-06-30,0.444,0.4218,0.0502,0.3601,21.39,11.35,15.13,0.0468
2025-08-04,AMT,2025Q2,2025-06-30,0.1799,0.7073,0.0152,0.798,38.12,18.9,37.81,0.0262
2025-08-04,AMZN,2025Q2,2025-06-30,0.1395,0.4099,0.0207,0.6065,48.01,37.22,93.06,0.0208
2025-08-04,APD,2025Q2,2025-06-30,0.1553,0.2736,0.0512,0.4635,20.4,10.41,39.05,0.049
2025-08-04,BAC,2025Q2,2025-06-30,0.1071,0.5427,0.0299,0.899,11.08,2.08,22.57,0.0903
2025-08-04,CAT,2025Q2,2025-06-30,0.3705,0.3068,0.0524,0.662,16.66,7.86,14.42,0.06
2025-08-04,CVX,2025Q2,2025-06-30,0.0872,0.363,0.0444,0.3577,16.55,1.16,8.53,0.0604
2025-08-04,DUK,2025Q2,2025-06-30,0.0805,0.3509,0.0164,0.6004,22.28,2.06,16.73,0.0449
2025-08-04,ECL,2025Q2,2025-06-30,0.1703,0.4023,0.0428,0.457,19.16,9.78,25.14,0.0522
2025-08-04,GOOGL,2025Q2,2025-06-30,0.2007,0.5364,0.0331,0.136,21.02,8.14,26.03,0.0476
2025-08-04,HD,2025Q2,2025-06-30,0.4795,0.31,0.0542,0.6099,19.73,187.21,29.95,0.0507
2025-08-04,HON,2025Q2,2025-06-30,0.2959,0.3257,0.057,0.5472,17.03,8.96,16.79,0.0587
2025-08-04,JNJ,2025Q2,2025-06-30,0.2768,0.6753,0.059,0.4365,18.46,7.18,16.75,0.0542
2025-08-04,JPM,2025Q2,2025-06-30,0.1358,0.5362,0.0368,0.8718,12.95,2.98,23.87,0.0772
2025-08-04,KO,2025Q2,2025-06-30,0.3546,0.5937,0.0552,0.688,24.24,10.25,20.51,0.0413
2025-08-04,LIN,2025Q2,2025-06-30,0.1367,0.4357,0.0453,0.3694,18.39,3.69,19.69,0.0544
2025-08-04,META,2025Q2,2025-06-30,0.2815,0.7678,0.05,0.1625,18.26,15.04,35.1,0.0548
2025-08-04,MSFT,2025Q2,2025-06-30,0.3996,0.6475,0.037,0.2971,20.79,21.77,48.99,0.0481
2025-08-04,NEE,2025Q2,2025-06-30,0.0924,0.3564,0.0155,0.5877,25.5,3.43,18.3,0.0392
2025-08-04,NVDA,2025Q2,2025-06-30,0.3072,0.6224,0.0293,0.1825,43.24,59.69,139.27,0.0231
2025-08-04,PG,2025Q2,2025-06-30,0.2666,0.5396,0.0555,0.5062,23.99,7.76,22.0,0.0417
2025-08-04,PLD,2025Q2,2025-06-30,0.0771,0.7776,0.026,0.4366,33.08,3.17,26.85,0.0302
2025-08-04,UNH,2025Q2,2025-06-30,0.1985,0.2286,0.0426,0.32,17.25,8.7,26.09,0.058
2025-08-04,UPS,2025Q2,2025-06-30,0.5293,0.2107,0.0549,0.6699,14.72,42.15,16.86,0.0679
2025-08-04,V,2025Q2,2025-06-30,0.3183,0.7924,0.0419,0.3981,21.75,14.92,36.48,0.046
2025-08-04,WMT,2025Q2,2025-06-30,0.2038,0.2229,0.0382,0.5705,23.36,7.39,20.68,0.0428
2025-08-04,XOM,2025Q2,2025-06-30,0.1108,0.3124,0.0384,0.4002,14.06,1.93,12.04,0.0711
2025-08-04,ZQAI,2025Q2,2025-06-30,0.0865,0.2289,0.0065,0.5608,18.46,2.26,16.32,0.0542
2025-08-04,ZQLH,2025Q2,2025-06-30,0.1001,0.5407,0.029,0.2986,25.59,4.35,20.68,0.0391
2025-08-04,ZQPT,2025Q2,2025-06-30,0.0577,0.4307,0.016,0.3293,40.66,1.59,15.91,0.0246
2025-11-04,AAPL,2025Q3,2025-09-30,0.4356,0.4131,0.0541,0.3156,19.35,12.11,16.15,0.0517
2025-11-04,AMT,2025Q3,2025-09-30,0.1636,0.7021,0.0269,0.7454,46.3,18.14,36.28,0.0216
2025-11-04,AMZN,2025Q3,2025-09-30,0.1242,0.4056,0.0259,0.5479,86.53,34.27,85.67,0.0116
2025-11-04,APD,2025Q3,2025-09-30,0.1884,0.3082,0.0615,0.4233,19.08,10.83,40.63,0.0524
2025-11-04,BAC,2025Q3,2025-09-30,0.081,0.5371,0.0327,0.9097,12.31,1.67,18.06,0.0812
2025-11-04,CAT,2025Q3,2025-09-30,0.369,0.3151,0.0581,0.6846,16.49,8.57,15.7,0.0607
2025-11-04,CVX,2025Q3,2025-09-30,0.0992,0.3362,0.0496,0.3994,14.67,1.18,8.69,0.0682
2025-11-04,DUK,2025Q3,2025-09-30,0.083,0.3202,0.0192,0.6403,35.79,2.07,16.79,0.0279
2025-11-04,ECL,2025Q3,2025-09-30,0.1885,0.3865,0.0357,0.522,24.35,9.58,24.64,0.0411
2025-11-04,GOOGL,2025Q3,2025-09-30,0.2165,0.5686,0.0343,0.1022,18.62,8.36,26.75,0.0537
2025-11-04,HD,2025Q3,2025-09-30,0.4219,0.3372,0.0612,0.6266,20.47,168.74,27.0,0.0489
2025-11-04,HON,2025Q3,2025-09-30,0.2611,0.3212,0.0479,0.5334,21.13,9.07,17.0,0.0473
2025-11-04,JNJ,2025Q3,2025-09-30,0.2794,0.6683,0.0613,0.4409,19.59,7.08,16.52,0.0511
2025-11-04,JPM,2025Q3,2025-09-30,0.1168,0.5203,0.0385,0.8682,10.79,2.83,22.61,0.0927
2025-11-04,KO,2025Q3,2025-09-30,0.4836,0.6147,0.0581,0.6579,23.65,10.5,21.0,0.0423
2025-11-04,LIN,2025Q3,2025-09-30,0.1413,0.4593,0.0527,0.4723,21.61,3.75,20.0,0.0463
2025-11-04,META,2025Q3,2025-09-30,0.2438,0.8085,0.0501,0.1251,17.69,14.51,33.85,0.0565
2025-11-04,MSFT,2025Q3,2025-09-30,0.3844,0.7189,0.0421,0.2955,23.24,23.06,51.88,0.043
2025-11-04,NEE,2025Q3,2025-09-30,0.0953,0.415,0.0187,0.5958,28.11,3.57,19.05,0.0356
2025-11-04,NVDA,2025Q3,2025-09-30,0.2892,0.6103,0.0382,0.1967,36.32,80.3,187.37,0.0275
2025-11-04,PG,2025Q3,2025-09-30,0.2115,0.5331,0.0517,0.5009,20.12,7.95,22.53,0.0497
2025-11-04,PLD,2025Q3,2025-09-30,0.064,0.7717,0.0348,0.4846,36.54,3.6,30.44,0.0274
2025-11-04,UNH,2025Q3,2025-09-30,0.2301,0.2576,0.0583,0.3684,16.71,8.7,26.09,0.0598
2025-11-04,UPS,2025Q3,2025-09-30,0.5077,0.1996,0.0637,0.758,15.45,42.57,17.03,0.0647
2025-11-04,V,2025Q3,2025-09-30,0.3179,0.785,0.0484,0.3825,22.31,14.94,36.52,0.0448
2025-11-04,WMT,2025Q3,2025-09-30,0.1591,0.2456,0.034,0.6106,22.91,6.98,19.56,0.0436
2025-11-04,XOM,2025Q3,2025-09-30,0.1128,0.2961,0.0413,0.4532,17.68,1.91,11.93,0.0566
2025-11-04,ZQAI,2025Q3,2025-09-30,0.0945,0.1896,0.0099,0.5343,22.17,2.52,18.2,0.0451
2025-11-04,ZQLH,2025Q3,2025-09-30,0.0979,0.5634,0.0276,0.3472,26.91,4.8,22.8,0.0372
2025-11-04,ZQPT,2025Q3,2025-09-30,0.0509,0.4034,0.0093,0.3344,69.03,1.64,16.43,0.0145
2026-02-04,AAPL,2025Q4,2025-12-31,0.4804,0.4238,0.0503,0.2783,19.29,11.81,15.75,0.0518
2026-02-04,AMT,2025Q4,2025-12-31,0.1792,0.7199,0.0272,0.7939,34.82,18.94,37.88,0.0287
2026-02-04,AMZN,2025Q4,2025-12-31,0.1318,0.4392,0.0368,0.5395,32.53,29.16,72.91,0.0307
2026-02-04,APD,2025Q4,2025-12-31,0.1432,0.3233,0.049,0.4731,26.58,11.11,41.65,0.0376
2026-02-04,BAC,2025Q4,2025-12-31,0.1036,0.5051,0.0382,0.8576,12.2,1.6,17.31,0.082
2026-02-04,CAT,2025Q4,2025-12-31,0.3345,0.3296,0.0573,0.6469,16.03,8.35,15.31,0.0624
2026-02-04,CVX,2025Q4,2025-12-31,0.105,0.3379,0.0468,0.4328,15.35,1.26,9.23,0.0651
2026-02-04,DUK,2025Q4,2025-12-31,0.0734,0.3056,0.0171,0.6984,23.5,2.22,18.07,0.0426
2026-02-04,ECL,2025Q4,2025-12-31,0.1752,0.4224,0.032,0.4368,23.11,10.01,25.74,0.0433
2026-02-04,GOOGL,2025Q4,2025-12-31,0.2235,0.5646,0.0407,0.0536,16.94,8.35,26.72,0.059
2026-02-04,HD,2025Q4,2025-12-31,0.5384,0.3447,0.0702,0.6689,22.37,160.42,25.67,0.0447
2026-02-04,HON,2025Q4,2025-12-31,0.2358,0.3435,0.0534,0.532,16.36,8.64,16.21,0.0611
2026-02-04,JNJ,2025Q4,2025-12-31,0.3316,0.663,0.0628,0.4269,20.96,7.74,18.06,0.0477
2026-02-04,JPM,2025Q4,2025-12-31,0.1456,0.5579,0.0447,0.8577,11.48,2.84,22.71,0.0871
2026-02-04,KO,2025Q4,2025-12-31,0.3836,0.6358,0.0509,0.621,22.8,10.43,20.87,0.0439
2026-02-04,LIN,2025Q4,2025-12-31,0.1354,0.3961,0.043,0.405,20.4,4.15,22.12,0.049
2026-02-04,META,2025Q4,2025-12-31,0.2717,0.7623,0.0544,0.1843,23.28,14.44,33.7,0.043
2026-02-04,MSFT,2025Q4,2025-12-31,0.3981,0.6838,0.0403,0.2852,25.59,24.07,54.15,0.0391
2026-02-04,NEE,2025Q4,2025-12-31,0.1189,0.4145,0.0203,0.6026,27.91,3.44,18.33,0.0358
2026-02-04,NVDA,2025Q4,2025-12-31,0.3148,0.6416,0.0258,0.2282,29.58,88.96,207.57,0.0338
2026-02-04,PG,2025Q4,2025-12-31,0.2235,0.5306,0.0486,0.5317,18.73,7.84,22.22,0.0534
2026-02-04,PLD,2025Q4,2025-12-31,0.0682,0.7629,0.0356,0.4195,39.04,3.61,30.52,0.0256
2026-02-04,UNH,2025Q4,2025-12-31,0.2489,0.2677,0.0477,0.3337,17.92,8.73,26.2,0.0558
2026-02-04,UPS,2025Q4,2025-12-31,0.6662,0.2303,0.0561,0.673,14.37,44.07,17.63,0.0696
2026-02-04,V,2025Q4,2025-12-31,0.2947,0.8257,0.0466,0.4072,26.2,15.38,37.6,0.0382
2026-02-04,WMT,2025Q4,2025-12-31,0.24,0.2753,0.0372,0.5517,23.97,7.44,20.84,0.0417
2026-02-04,XOM,2025Q4,2025-12-31,0.1311,0.3272,0.0418,0.468,15.4,1.97,12.33,0.0649
2026-02-04,ZQAI,2025Q4,2025-12-31,0.0997,0.2307,0.0274,0.5702,18.28,2.45,17.71,0.0547
2026-02-04,ZQLH,2025Q4,2025-12-31,0.1058,0.5536,0.0261,0.3469,21.97,5.29,25.15,0.0455
2026-02-04,ZQPT,2025Q4,2025-12-31,0.0428,0.3972,0.0086,0.3196,34.67,1.58,15.8,0.0288
